Id,Id2,Geography,Estimate; Total:,total_below_poverty,under_5_below_poverty,age_5_below_poverty,age_6_to_11_below_poverty,age_12_to_17_below_poverty,age_18_65_below_poverty,total_above_poverty,under_5_above_poverty,age_5_above_poverty,age_6_to_11_above_poverty,age_12_to_17_above_poverty,age_18_65_above_poverty
8600000US93458,93458,ZCTA5 93458,54700,12756,1835,505,1640,1698,6576,41944,3946,804,4323,4188,25327
8600000US93460,93460,ZCTA5 93460,5091,199,2,0,4,2,138,4892,54,5,340,523,2941
8600000US93461,93461,ZCTA5 93461,1402,201,26,11,41,16,95,1201,93,26,97,75,803
8600000US93463,93463,ZCTA5 93463,7731,394,15,0,25,15,270,7337,407,40,407,569,4351
8600000US93465,93465,ZCTA5 93465,9958,1031,247,0,83,57,582,8927,402,211,667,741,5570
8600000US93501,93501,ZCTA5 93501,5039,1800,344,27,134,221,967,3239,225,0,108,245,2117
8600000US93505,93505,ZCTA5 93505,12859,3496,423,109,498,729,1649,9363,590,38,667,609,6033
8600000US93510,93510,ZCTA5 93510,7098,806,138,0,74,127,452,6292,251,48,398,557,4075
8600000US93512,93512,ZCTA5 93512,110,25,0,0,0,0,8,85,2,1,2,3,36
8600000US93513,93513,ZCTA5 93513,1491,132,17,7,18,8,67,1359,79,4,74,64,910
8600000US93514,93514,ZCTA5 93514,14139,1452,153,10,87,154,833,12687,616,139,862,846,7742
8600000US93516,93516,ZCTA5 93516,2037,596,22,24,88,101,315,1441,79,20,74,103,866
8600000US93517,93517,ZCTA5 93517,393,36,0,0,0,0,36,357,7,0,0,0,188
8600000US93518,93518,ZCTA5 93518,1098,172,15,0,0,3,99,926,18,2,44,99,474
8600000US93519,93519,ZCTA5 93519,96,36,0,0,0,0,36,60,0,0,0,0,0
8600000US93522,93522,ZCTA5 93522,35,0,0,0,0,0,0,35,0,0,0,0,22
8600000US93523,93523,ZCTA5 93523,2896,278,84,0,51,0,135,2618,421,97,281,111,1624
8600000US93524,93524,ZCTA5 93524,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US93526,93526,ZCTA5 93526,581,47,16,0,0,0,23,534,9,0,18,14,360
8600000US93527,93527,ZCTA5 93527,2335,465,0,0,105,32,297,1870,100,0,80,102,1153
8600000US93528,93528,ZCTA5 93528,183,25,0,0,0,0,25,158,0,0,0,0,114
8600000US93529,93529,ZCTA5 93529,418,0,0,0,0,0,0,418,0,0,0,0,418
8600000US93530,93530,ZCTA5 93530,54,4,0,0,0,0,0,50,17,0,0,0,25
8600000US93531,93531,ZCTA5 93531,357,0,0,0,0,0,0,357,9,0,41,8,197
8600000US93532,93532,ZCTA5 93532,2547,184,71,0,0,0,112,2363,83,22,204,259,1624
8600000US93534,93534,ZCTA5 93534,37977,9337,950,331,871,1058,5335,28640,2052,391,2354,2361,17785
8600000US93535,93535,ZCTA5 93535,71558,18004,2635,437,2078,2461,9491,53554,4243,792,5655,5902,32483
8600000US93536,93536,ZCTA5 93536,64746,8676,927,222,906,1513,4591,56070,3685,659,4774,5424,35923
8600000US93541,93541,ZCTA5 93541,581,3,0,0,0,0,3,578,74,0,151,18,309
8600000US93543,93543,ZCTA5 93543,12063,1630,237,0,246,229,834,10433,470,147,678,1103,6981
8600000US93544,93544,ZCTA5 93544,912,15,0,0,0,0,8,897,0,0,18,114,520
8600000US93545,93545,ZCTA5 93545,2140,341,28,10,55,14,154,1799,123,0,108,187,1062
8600000US93546,93546,ZCTA5 93546,9600,1023,108,0,54,24,831,8577,457,104,671,653,6037
8600000US93549,93549,ZCTA5 93549,364,9,0,0,0,0,0,355,3,30,13,80,195
8600000US93550,93550,ZCTA5 93550,73831,21525,3166,588,3266,2826,10968,52306,4364,637,4826,5828,32825
8600000US93551,93551,ZCTA5 93551,49237,3350,174,31,247,481,2187,45887,2492,660,3747,5693,28611
8600000US93552,93552,ZCTA5 93552,38774,5818,712,109,843,877,2926,32956,2007,559,3666,4373,20546
8600000US93553,93553,ZCTA5 93553,2169,341,12,28,78,28,195,1828,20,10,60,215,1170
8600000US93554,93554,ZCTA5 93554,30,9,0,0,0,0,9,21,0,0,0,0,0
8600000US93555,93555,ZCTA5 93555,31582,3731,424,24,358,359,2110,27851,1610,443,2199,2691,17261
8600000US93558,93558,ZCTA5 93558,50,0,0,0,0,0,0,50,0,0,0,0,32
8600000US93560,93560,ZCTA5 93560,18437,3874,584,91,532,549,1915,14563,1158,254,1077,1244,9464
8600000US93561,93561,ZCTA5 93561,30222,3868,403,5,482,611,2208,26354,1534,331,1963,2258,16052
8600000US93562,93562,ZCTA5 93562,1937,515,85,0,107,24,248,1422,45,15,97,105,903
8600000US93563,93563,ZCTA5 93563,204,37,0,0,0,0,20,167,0,0,0,0,133
8600000US93591,93591,ZCTA5 93591,6503,1434,65,74,215,355,697,5069,138,31,331,608,3332
8600000US93592,93592,ZCTA5 93592,85,67,0,0,0,0,67,18,0,0,0,0,18
8600000US93601,93601,ZCTA5 93601,1872,63,0,0,0,0,31,1809,7,84,160,78,1032
8600000US93602,93602,ZCTA5 93602,3554,191,13,0,8,18,143,3363,176,46,140,213,2195
8600000US93603,93603,ZCTA5 93603,280,84,0,0,0,0,64,196,0,0,0,15,107
8600000US93604,93604,ZCTA5 93604,1129,114,0,0,0,0,114,1015,48,0,136,122,477
8600000US93605,93605,ZCTA5 93605,218,12,0,0,0,0,5,206,32,0,4,17,115
8600000US93606,93606,ZCTA5 93606,373,63,0,0,37,0,26,310,42,0,22,7,204
8600000US93608,93608,ZCTA5 93608,859,451,81,0,97,17,231,408,26,26,0,40,305
8600000US93609,93609,ZCTA5 93609,6083,1540,225,72,431,174,608,4543,472,39,292,474,2722
8600000US93610,93610,ZCTA5 93610,17332,3180,500,31,380,254,1710,14152,833,177,1242,1565,8753
8600000US93611,93611,ZCTA5 93611,46346,3633,247,66,502,488,2033,42713,2687,575,3599,4673,26738
8600000US93612,93612,ZCTA5 93612,34672,7422,909,115,1196,555,4053,27250,1602,509,2051,2256,17388
8600000US93614,93614,ZCTA5 93614,11002,1216,71,43,193,28,772,9786,560,48,727,934,5443
8600000US93615,93615,ZCTA5 93615,6211,2502,498,63,269,310,1260,3709,291,37,392,495,2164
8600000US93616,93616,ZCTA5 93616,2698,812,41,0,102,142,485,1886,142,0,111,236,1157
8600000US93618,93618,ZCTA5 93618,28259,8369,1221,154,1118,1300,4261,19890,2011,333,1547,1908,12126
8600000US93619,93619,ZCTA5 93619,29430,1316,262,25,73,94,678,28114,2089,679,2541,2920,16660
8600000US93620,93620,ZCTA5 93620,9609,3364,431,109,520,612,1510,6245,282,55,501,816,3823
8600000US93621,93621,ZCTA5 93621,322,138,0,0,0,0,105,184,0,0,0,0,54
8600000US93622,93622,ZCTA5 93622,9487,3302,633,145,519,349,1559,6185,398,152,512,506,3977
8600000US93623,93623,ZCTA5 93623,58,0,0,0,0,0,0,58,0,0,0,0,37
8600000US93624,93624,ZCTA5 93624,1597,640,80,10,159,44,347,957,24,3,78,174,617
8600000US93625,93625,ZCTA5 93625,6653,1480,196,104,124,212,799,5173,425,85,257,530,3214
8600000US93626,93626,ZCTA5 93626,702,39,0,0,0,1,12,663,16,0,23,23,359
8600000US93627,93627,ZCTA5 93627,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US93628,93628,ZCTA5 93628,402,80,0,0,0,0,54,322,0,0,0,70,238
8600000US93630,93630,ZCTA5 93630,18030,4872,985,194,745,410,2249,13158,975,249,1295,1148,7966
8600000US93631,93631,ZCTA5 93631,16513,2954,217,0,357,557,1702,13559,905,275,1087,1131,8396
8600000US93633,93633,ZCTA5 93633,33,0,0,0,0,0,0,33,0,0,0,0,33
8600000US93634,93634,ZCTA5 93634,49,12,0,0,0,0,12,37,0,0,3,0,28
8600000US93635,93635,ZCTA5 93635,38375,9067,1414,255,1453,1247,4192,29308,1729,332,2700,3571,18296
8600000US93636,93636,ZCTA5 93636,11361,810,130,37,89,44,455,10551,670,111,708,868,6499
8600000US93637,93637,ZCTA5 93637,39156,7861,1153,199,1280,1209,3871,31295,2323,622,2949,3025,18630
8600000US93638,93638,ZCTA5 93638,46873,14771,2508,404,2162,2114,6991,32102,2360,487,2738,3415,20434
8600000US93640,93640,ZCTA5 93640,11573,5094,750,274,647,650,2602,6479,456,90,433,442,4410
8600000US93641,93641,ZCTA5 93641,501,36,0,0,0,0,36,465,0,0,0,90,330
8600000US93643,93643,ZCTA5 93643,2829,541,45,0,50,106,299,2288,188,48,82,60,1439
8600000US93644,93644,ZCTA5 93644,7566,1066,78,36,202,0,633,6500,130,14,285,414,3674
8600000US93645,93645,ZCTA5 93645,712,0,0,0,0,0,0,712,67,0,42,23,497
8600000US93646,93646,ZCTA5 93646,10960,5196,761,200,820,892,2403,5764,689,74,388,470,3572
8600000US93647,93647,ZCTA5 93647,12336,4255,618,143,669,631,2015,8081,726,148,837,834,4608
8600000US93648,93648,ZCTA5 93648,15314,4769,579,184,592,906,2334,10545,801,83,1017,1217,6627
8600000US93650,93650,ZCTA5 93650,4063,1384,121,78,202,178,783,2679,125,44,144,136,1504
8600000US93651,93651,ZCTA5 93651,1653,101,0,0,0,27,61,1552,22,0,109,159,990
8600000US93652,93652,ZCTA5 93652,437,199,44,3,30,39,79,238,22,0,21,12,180
8600000US93653,93653,ZCTA5 93653,1191,122,0,3,18,14,83,1069,47,4,35,93,608
8600000US93654,93654,ZCTA5 93654,30144,6599,1004,207,889,1005,3257,23545,1508,376,2130,2528,14053
8600000US93656,93656,ZCTA5 93656,6816,1909,539,24,271,108,925,4907,465,55,501,551,2845
8600000US93657,93657,ZCTA5 93657,34934,7815,1185,178,1148,761,4115,27119,1870,262,2305,2506,16659
8600000US93660,93660,ZCTA5 93660,4465,2089,267,59,410,366,894,2376,149,73,215,265,1531
8600000US93662,93662,ZCTA5 93662,29384,6935,823,167,1068,873,3644,22449,1392,312,2052,2146,13732
8600000US93664,93664,ZCTA5 93664,687,27,0,0,0,0,27,660,34,0,72,32,382
8600000US93665,93665,ZCTA5 93665,349,98,0,0,44,0,54,251,0,0,0,0,161
8600000US93666,93666,ZCTA5 93666,243,67,0,0,9,9,41,176,19,11,16,26,81
8600000US93667,93667,ZCTA5 93667,2156,171,0,0,4,20,126,1985,115,37,152,257,1039
8600000US93668,93668,ZCTA5 93668,1498,686,74,10,82,123,312,812,94,9,38,36,601
8600000US93669,93669,ZCTA5 93669,200,131,0,0,37,0,94,69,0,0,0,0,24
8600000US93673,93673,ZCTA5 93673,963,314,43,4,48,35,166,649,33,16,38,53,459
8600000US93675,93675,ZCTA5 93675,2335,238,7,0,0,0,147,2097,30,0,152,214,1271
8600000US93701,93701,ZCTA5 93701,10962,6320,1060,117,785,652,3466,4642,251,15,266,508,3239
8600000US93702,93702,ZCTA5 93702,46613,21187,3263,447,2964,3336,10486,25426,2174,387,2408,2487,15698
8600000US93703,93703,ZCTA5 93703,34142,13659,2258,487,1900,1671,6915,20483,1465,197,1885,1909,12846
8600000US93704,93704,ZCTA5 93704,26709,6528,884,46,830,773,3674,20181,987,114,1284,1419,13279
8600000US93705,93705,ZCTA5 93705,38505,11944,1830,350,1904,1389,6057,26561,1706,327,2557,2420,16036
8600000US93706,93706,ZCTA5 93706,38123,15836,2085,444,2438,2395,7787,22287,1733,296,1871,2150,13333
8600000US93710,93710,ZCTA5 93710,30056,7708,856,112,689,739,5085,22348,1302,188,1480,1232,14649
8600000US93711,93711,ZCTA5 93711,39016,3287,352,73,196,283,1937,35729,2108,282,1919,2903,21999
8600000US93720,93720,ZCTA5 93720,45989,3580,283,52,306,308,2445,42409,2427,748,4166,3965,26361
8600000US93721,93721,ZCTA5 93721,4067,1984,214,11,219,211,1008,2083,131,0,100,176,1322
8600000US93722,93722,ZCTA5 93722,76180,14284,2151,360,2197,2134,6872,61896,4810,767,5848,5188,40401
8600000US93723,93723,ZCTA5 93723,8613,1041,74,59,227,155,453,7572,475,145,651,479,4782
8600000US93725,93725,ZCTA5 93725,25188,9028,1109,224,1082,1325,5024,16160,1183,256,1644,1590,9557
8600000US93726,93726,ZCTA5 93726,40230,10595,1040,253,1318,1039,6555,29635,1823,528,2778,2323,18549
8600000US93727,93727,ZCTA5 93727,67977,15520,2131,351,1832,2050,8306,52457,4032,641,4416,4673,32875
8600000US93728,93728,ZCTA5 93728,15104,4349,417,123,391,623,2517,10755,796,210,567,724,7071
8600000US93730,93730,ZCTA5 93730,10098,599,22,22,58,101,345,9499,536,163,860,1015,5945
8600000US93901,93901,ZCTA5 93901,25428,4843,597,142,706,651,2409,20585,1261,431,1646,1726,12958
8600000US93905,93905,ZCTA5 93905,60520,16652,2789,504,2660,2272,7865,43868,3793,734,4554,4462,28188
8600000US93906,93906,ZCTA5 93906,59444,8792,1215,321,1253,881,4653,50652,4269,886,4590,4544,31946
8600000US93907,93907,ZCTA5 93907,21970,2377,268,180,228,271,1282,19593,1084,210,1393,1755,12578
8600000US93908,93908,ZCTA5 93908,12814,665,42,0,103,31,462,12149,782,122,896,1045,7126
8600000US93920,93920,ZCTA5 93920,715,233,53,0,22,0,158,482,3,0,0,22,374
8600000US93921,93921,ZCTA5 93921,2855,282,0,0,0,35,213,2573,47,53,147,35,1354
8600000US93923,93923,ZCTA5 93923,13344,672,0,13,54,11,396,12672,365,111,414,730,6232
8600000US93924,93924,ZCTA5 93924,6100,762,56,0,112,119,423,5338,167,18,194,614,3320
8600000US93925,93925,ZCTA5 93925,1650,158,9,7,20,43,74,1492,78,20,178,177,903
8600000US93926,93926,ZCTA5 93926,8468,1336,246,39,271,233,496,7132,536,174,709,632,4785
8600000US93927,93927,ZCTA5 93927,16788,3638,673,85,673,463,1682,13150,1464,266,1037,1346,8193
8600000US93928,93928,ZCTA5 93928,236,0,0,0,0,0,0,236,39,0,45,29,108
8600000US93930,93930,ZCTA5 93930,16039,2508,246,61,364,332,1423,13531,1359,320,1342,1556,8040
8600000US93932,93932,ZCTA5 93932,437,45,19,0,0,0,26,392,10,0,39,14,285
8600000US93933,93933,ZCTA5 93933,22326,4135,207,94,486,180,2888,18191,1252,143,1228,1323,12156
8600000US93940,93940,ZCTA5 93940,29501,2222,50,11,102,64,1619,27279,1414,196,1602,1494,17790
8600000US93943,93943,ZCTA5 93943,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US93950,93950,ZCTA5 93950,14988,1199,62,7,29,35,959,13789,539,91,659,952,8569
8600000US93953,93953,ZCTA5 93953,4300,261,0,0,0,0,202,4039,93,33,219,231,1892
8600000US93954,93954,ZCTA5 93954,244,85,3,3,6,25,48,159,8,2,28,21,83
8600000US93955,93955,ZCTA5 93955,32253,5009,541,99,470,673,3019,27244,2351,576,2003,1904,18090
8600000US93960,93960,ZCTA5 93960,16504,2920,466,76,467,412,1413,13584,1314,218,1440,965,8517
8600000US93962,93962,ZCTA5 93962,931,13,0,0,3,4,6,918,55,55,69,109,565
8600000US94002,94002,ZCTA5 94002,25713,1391,5,0,129,139,881,24322,1906,225,1597,1628,15237
8600000US94005,94005,ZCTA5 94005,4243,149,0,0,0,0,109,4094,225,0,157,285,2999
8600000US94010,94010,ZCTA5 94010,40312,2663,300,0,322,239,1606,37649,2159,540,2892,2817,23514
8600000US94014,94014,ZCTA5 94014,47707,4286,348,61,403,321,2729,43421,2256,459,2994,3412,28973
8600000US94015,94015,ZCTA5 94015,59778,4188,440,84,188,145,2848,55590,3044,475,3031,3166,37820
8600000US94019,94019,ZCTA5 94019,17578,1446,227,72,29,230,814,16132,895,291,949,854,10787
8600000US94020,94020,ZCTA5 94020,1555,35,0,0,0,0,24,1520,33,0,29,132,1024
8600000US94021,94021,ZCTA5 94021,93,0,0,0,0,0,0,93,0,0,0,0,93
8600000US94022,94022,ZCTA5 94022,19234,664,29,29,0,38,425,18570,983,223,1436,1995,10039
8600000US94024,94024,ZCTA5 94024,22261,459,10,0,15,0,323,21802,1098,398,2249,2040,12055
8600000US94025,94025,ZCTA5 94025,40079,3010,251,68,273,218,1887,37069,2522,675,3196,2265,23389
8600000US94027,94027,ZCTA5 94027,6691,342,0,0,0,57,251,6349,350,64,553,709,3296
8600000US94028,94028,ZCTA5 94028,6576,118,0,0,0,0,118,6458,311,31,515,572,3280
8600000US94030,94030,ZCTA5 94030,21244,1210,37,13,103,127,655,20034,899,269,1192,1605,12505
8600000US94037,94037,ZCTA5 94037,2555,2,0,0,0,0,2,2553,134,67,125,235,1695
8600000US94038,94038,ZCTA5 94038,2709,292,0,0,0,79,173,2417,102,24,177,154,1618
8600000US94040,94040,ZCTA5 94040,33693,2675,140,29,160,217,1790,31018,2201,527,2163,1914,20934
8600000US94041,94041,ZCTA5 94041,12925,1480,65,0,195,120,963,11445,764,92,609,582,8259
8600000US94043,94043,ZCTA5 94043,27250,1693,47,35,70,73,1212,25557,1746,266,1704,1175,18123
8600000US94044,94044,ZCTA5 94044,37391,1724,31,29,123,133,1143,35667,1736,464,2568,2672,24028
8600000US94060,94060,ZCTA5 94060,1524,153,27,0,30,7,60,1371,73,0,80,134,929
8600000US94061,94061,ZCTA5 94061,36061,2942,568,95,301,228,1544,33119,2654,402,2492,2279,21286
8600000US94062,94062,ZCTA5 94062,26599,1369,101,16,105,115,797,25230,1348,231,2124,2084,15455
8600000US94063,94063,ZCTA5 94063,30331,6043,702,149,829,729,3371,24288,1647,409,1942,1991,16432
8600000US94065,94065,ZCTA5 94065,11104,488,0,0,29,24,292,10616,1015,88,789,642,7118
8600000US94066,94066,ZCTA5 94066,40973,2797,307,39,153,258,1531,38176,2126,346,2620,2371,25900
8600000US94070,94070,ZCTA5 94070,29225,962,152,24,38,57,558,28263,1660,612,2639,1609,18008
8600000US94074,94074,ZCTA5 94074,241,0,0,0,0,0,0,241,0,0,68,19,114
8600000US94080,94080,ZCTA5 94080,63983,4421,329,45,669,324,2530,59562,3588,579,4197,4371,38811
8600000US94085,94085,ZCTA5 94085,22679,2707,283,50,447,230,1617,19972,1833,286,1097,1429,14344
8600000US94086,94086,ZCTA5 94086,45417,3197,114,204,116,203,2247,42220,3741,474,2205,1998,29919
8600000US94087,94087,ZCTA5 94087,52984,3235,141,25,153,255,2377,49749,3694,864,3826,3501,30840
8600000US94089,94089,ZCTA5 94089,20241,1194,57,0,62,109,825,19047,1355,300,854,1203,12882
8600000US94102,94102,ZCTA5 94102,24900,6972,132,0,120,378,5037,17928,653,155,283,456,13440
8600000US94103,94103,ZCTA5 94103,23029,5230,226,0,145,167,3612,17799,476,44,484,563,14185
8600000US94104,94104,ZCTA5 94104,305,123,0,0,25,0,76,182,0,0,0,0,160
8600000US94105,94105,ZCTA5 94105,4801,148,0,0,0,0,132,4653,52,0,45,0,4338
8600000US94107,94107,ZCTA5 94107,26389,2851,102,17,100,120,2048,23538,1496,128,688,320,18790
8600000US94108,94108,ZCTA5 94108,13373,3216,54,0,138,94,2050,10157,291,66,165,211,7190
8600000US94109,94109,ZCTA5 94109,53616,8655,231,0,123,227,6613,44961,1083,55,760,770,35245
8600000US94110,94110,ZCTA5 94110,70292,9695,489,65,578,613,7140,60597,3039,484,2254,2261,47174
8600000US94111,94111,ZCTA5 94111,3493,331,0,0,0,13,234,3162,90,0,63,19,2073
8600000US94112,94112,ZCTA5 94112,80109,7639,372,48,398,579,5190,72470,3706,626,4016,4267,49170
8600000US94114,94114,ZCTA5 94114,32190,2251,25,0,14,110,1804,29939,1041,208,876,778,24117
8600000US94115,94115,ZCTA5 94115,32167,4627,114,0,155,175,3057,27540,1084,173,1318,568,20319
8600000US94116,94116,ZCTA5 94116,43715,3815,144,10,29,276,2768,39900,1697,371,2021,2666,25909
8600000US94117,94117,ZCTA5 94117,38407,4857,60,40,18,63,4295,33550,1407,189,595,617,28472
8600000US94118,94118,ZCTA5 94118,39372,4433,72,0,170,256,3419,34939,1782,210,1410,1707,24829
8600000US94121,94121,ZCTA5 94121,43428,4558,49,19,41,214,3369,38870,1953,308,2016,1800,26887
8600000US94122,94122,ZCTA5 94122,57134,5317,160,40,97,144,4231,51817,2603,343,2271,1963,37165
8600000US94123,94123,ZCTA5 94123,23675,1426,13,0,69,13,1098,22249,1138,219,691,297,17028
8600000US94124,94124,ZCTA5 94124,34001,7561,948,218,917,776,4144,26440,1952,244,1514,2186,17718
8600000US94127,94127,ZCTA5 94127,18963,888,10,12,26,31,726,18075,770,261,1229,1114,11266
8600000US94128,94128,ZCTA5 94128,24,24,0,0,0,0,24,0,0,0,0,0,0
8600000US94129,94129,ZCTA5 94129,2720,267,58,10,46,0,153,2453,199,18,186,18,1955
8600000US94130,94130,ZCTA5 94130,2240,839,24,0,58,62,686,1401,24,10,122,67,1152
8600000US94131,94131,ZCTA5 94131,27418,2167,105,59,0,7,1732,25251,1525,202,906,894,18407
8600000US94132,94132,ZCTA5 94132,29548,6005,125,16,114,112,5200,23543,904,306,1206,1329,15928
8600000US94133,94133,ZCTA5 94133,27508,5261,45,0,296,426,3257,22247,594,164,480,509,16137
8600000US94134,94134,ZCTA5 94134,38810,4875,331,85,492,661,2838,33935,1863,421,2013,2480,22174
8600000US94158,94158,ZCTA5 94158,4213,777,0,0,0,0,766,3436,78,23,40,38,3010
8600000US94301,94301,ZCTA5 94301,16575,801,14,8,20,79,383,15774,851,179,1332,961,9893
8600000US94303,94303,ZCTA5 94303,45334,5880,382,182,553,753,3609,39454,2855,494,4047,3640,24369
8600000US94304,94304,ZCTA5 94304,3646,161,8,9,0,0,123,3485,213,12,190,128,2080
8600000US94305,94305,ZCTA5 94305,6935,1371,44,10,0,0,1305,5564,293,73,189,250,3999
8600000US94306,94306,ZCTA5 94306,26434,1340,13,0,61,107,829,25094,1474,349,1990,2268,15321
8600000US94401,94401,ZCTA5 94401,35257,3149,255,35,210,177,2185,32108,2013,454,1499,1814,22373
8600000US94402,94402,ZCTA5 94402,23369,1204,43,0,62,155,676,22165,1508,269,1705,1434,13472
8600000US94403,94403,ZCTA5 94403,38905,1894,77,0,54,172,1169,37011,2693,602,2507,2365,23704
8600000US94404,94404,ZCTA5 94404,33641,1551,62,24,63,119,874,32090,2126,416,2377,2003,20816
8600000US94501,94501,ZCTA5 94501,59715,6340,380,89,549,617,4337,53375,3209,638,3348,3296,36221
8600000US94502,94502,ZCTA5 94502,13377,531,0,0,59,91,276,12846,536,244,1058,857,7949
8600000US94503,94503,ZCTA5 94503,19396,1413,46,13,187,211,851,17983,1084,191,1701,2119,10940
8600000US94505,94505,ZCTA5 94505,12680,793,66,0,88,137,446,11887,966,110,955,737,7400
8600000US94506,94506,ZCTA5 94506,21153,569,34,15,112,56,305,20584,1028,277,1925,2634,12898
8600000US94507,94507,ZCTA5 94507,15788,494,17,51,12,69,303,15294,771,185,1648,1545,8679
8600000US94508,94508,ZCTA5 94508,2583,247,14,0,14,21,174,2336,138,65,123,187,1486
8600000US94509,94509,ZCTA5 94509,61199,11018,1561,209,1176,1241,6290,50181,3206,553,4048,4224,32575
8600000US94510,94510,ZCTA5 94510,26969,1471,63,0,146,163,899,25498,958,250,2061,2455,16508
8600000US94511,94511,ZCTA5 94511,1910,185,0,0,0,0,125,1725,36,0,29,42,950
8600000US94512,94512,ZCTA5 94512,241,0,0,0,0,0,0,241,0,19,19,44,111
8600000US94513,94513,ZCTA5 94513,53810,3682,298,94,235,510,2018,50128,3415,874,5144,5883,28633
8600000US94514,94514,ZCTA5 94514,921,138,0,35,69,0,34,783,30,26,38,46,511
8600000US94515,94515,ZCTA5 94515,6775,795,59,3,60,14,601,5980,448,25,291,261,3617
8600000US94516,94516,ZCTA5 94516,120,3,0,0,0,0,0,117,2,3,2,12,76
8600000US94517,94517,ZCTA5 94517,12396,613,10,0,53,66,400,11783,467,140,908,1099,7302
8600000US94518,94518,ZCTA5 94518,25784,3083,260,57,328,219,1964,22701,1421,174,1326,1619,15014
8600000US94519,94519,ZCTA5 94519,19610,1553,206,0,157,127,908,18057,1529,109,1160,1195,11901
8600000US94520,94520,ZCTA5 94520,37250,6883,686,230,528,798,4363,30367,2294,489,2188,1792,21325
8600000US94521,94521,ZCTA5 94521,40725,2272,102,0,311,236,1241,38453,2280,480,3047,2669,24834
8600000US94523,94523,ZCTA5 94523,33506,2949,54,20,108,81,2506,30557,1631,263,1987,2141,19951
8600000US94525,94525,ZCTA5 94525,2866,326,17,8,77,30,144,2540,100,0,27,274,1795
8600000US94526,94526,ZCTA5 94526,31635,1514,13,0,294,184,720,30121,1640,463,2827,2949,17182
8600000US94528,94528,ZCTA5 94528,1175,0,0,0,0,0,0,1175,77,45,192,62,486
8600000US94530,94530,ZCTA5 94530,23750,1754,180,56,70,43,1191,21996,1169,281,895,1075,14231
8600000US94531,94531,ZCTA5 94531,41135,3802,456,46,564,342,2088,37333,2063,265,3869,4452,24036
8600000US94533,94533,ZCTA5 94533,63907,11056,1231,360,1215,1197,6264,52851,3476,783,4591,4208,33513
8600000US94534,94534,ZCTA5 94534,35967,1688,327,35,73,149,942,34279,1801,629,2777,3366,21827
8600000US94535,94535,ZCTA5 94535,3361,396,123,9,84,11,169,2965,410,107,454,305,1689
8600000US94536,94536,ZCTA5 94536,68388,4483,274,136,525,296,2780,63905,4464,836,4962,4732,41562
8600000US94538,94538,ZCTA5 94538,59929,3811,152,47,335,274,2528,56118,4408,906,3380,3651,38542
8600000US94539,94539,ZCTA5 94539,51275,2169,73,5,142,264,1271,49106,2642,809,4548,5248,30778
8600000US94541,94541,ZCTA5 94541,59611,10283,1363,178,1286,768,6057,49328,3642,483,3295,3645,32992
8600000US94542,94542,ZCTA5 94542,12027,1994,107,20,138,0,1638,10033,639,52,387,549,7293
8600000US94544,94544,ZCTA5 94544,75289,9894,1123,240,1110,977,5874,65395,4387,871,5391,5159,43609
8600000US94545,94545,ZCTA5 94545,28771,2100,158,14,200,251,1210,26671,1510,357,2025,2316,17090
8600000US94546,94546,ZCTA5 94546,42453,3822,105,30,253,677,2249,38631,2451,460,2678,3116,24584
8600000US94547,94547,ZCTA5 94547,24032,1481,51,72,85,249,922,22551,1155,254,1727,2118,15140
8600000US94548,94548,ZCTA5 94548,430,95,16,0,0,17,62,335,11,12,22,38,215
8600000US94549,94549,ZCTA5 94549,27215,806,4,0,22,43,595,26409,1351,310,2165,2614,15425
8600000US94550,94550,ZCTA5 94550,46681,2226,252,12,204,121,1263,44455,3070,732,3525,3525,27810
8600000US94551,94551,ZCTA5 94551,36789,2181,235,19,272,152,1436,34608,2352,418,2700,2811,23698
8600000US94552,94552,ZCTA5 94552,14189,506,38,0,83,37,304,13683,883,147,1222,1125,8847
8600000US94553,94553,ZCTA5 94553,46239,3804,260,0,343,139,2609,42435,1851,425,2783,3005,28591
8600000US94555,94555,ZCTA5 94555,34449,1905,113,61,268,316,933,32544,2512,636,2824,2179,21299
8600000US94556,94556,ZCTA5 94556,14315,767,0,0,8,71,593,13548,630,115,1281,1095,7629
8600000US94558,94558,ZCTA5 94558,65670,7096,529,51,765,1002,4064,58574,3172,722,4442,4431,35867
8600000US94559,94559,ZCTA5 94559,26523,3202,406,130,290,267,1920,23321,1422,183,1436,1993,15797
8600000US94560,94560,ZCTA5 94560,42595,3076,189,62,515,245,1784,39519,2436,487,3124,2857,26323
8600000US94561,94561,ZCTA5 94561,36759,3352,87,21,274,457,2215,33407,2270,468,3068,4202,20849
8600000US94563,94563,ZCTA5 94563,17733,263,0,0,6,7,172,17470,996,204,1595,1823,9742
8600000US94564,94564,ZCTA5 94564,18483,1732,164,0,93,185,1024,16751,1014,149,962,1313,10767
8600000US94565,94565,ZCTA5 94565,84722,16574,1682,320,2564,1686,9439,68148,4552,940,5791,5418,45498
8600000US94566,94566,ZCTA5 94566,40807,1873,181,17,170,154,1067,38934,1905,638,3254,4113,24137
